<s> Sue had an ice skating party for her birthday . </s>	<s> All of her friends and family attended . </s>
<s> He came in and stole the only chair we had . </s>	<s> Bob never brought the chair back . </s>
<s> Bob tried out for the basketball team at school . </s>	<s> He did not make the cut this year . </s>
<s> Sue wanted to use the phone but her mother was on it . </s>	<s> She rushed her mom off the phone . </s>
<s> Bobby and Sue were best friends in first grade . </s>	<s> Their parents came to pick them up from school one day . </s>
<s> She decided to become a teacher . </s>	<s> Sue was scared the kids wouldn 't like her . </s>
<s> Bob went to his fridge to look at what he had . </s>	<s> Bob did not have what he needed , so he went to the store . </s>
<s> Bob soon realized that he was lost ! </s>	<s> Bob 's parents went looking for him and found him soon . </s>
<s> Bob loved Sue . </s>	<s> Bob had been dating Sue for three Year 's . </s>
<s> A couple of kids went in and started making noise . </s>	<s> Finally Bob lost it and yelled at them to be quiet . </s>
<s> Sue had always wanted a pet cat . </s>	<s> Her husband got her one for her birthday . </s>
<s> Bob was driving home . </s>	<s> He reached for his drink . </s>
<s> Bob had to buy groceries . </s>	<s> He went to stop and shop first . </s>
<s> But she let her keep him in the yard for the night . </s>	<s> Sue sat outside and talked to him . </s>
<s> He looked everywhere in the house . </s>	<s> Bob then checked in the car . </s>
<s> Bob was driving down the highway . </s>	<s> All of a sudden it felt like something was wrong . </s>
<s> Sue had never been to New York . </s>	<s> We drove to New York . </s>
<s> One day Bob decided to paint a horse . </s>	<s> At first it was very difficult . </s>
<s> The cookies were delicious . </s>	<s> Sue was proud of her hard work . </s>
<s> Bob went back home to live with his family </s>	<s> Bob had missed Sue very much </s>
<s> Bob refused and went back to bed . </s>	<s> Later , his mother woke him again to take a shower . </s>
<s> Bob needed some new tennis shoes . </s>	<s> Bob went to the store to buy new shoes . </s>
<s> Sue put her son to bed . </s>	<s> A few minutes later , he told her that he couldn 't sleep . </s>
<s> Bob felt the same love for Sue . </s>	<s> The two eventually were married . </s>
<s> Bob had looked everywhere he could think of . </s>	<s> Bob couldn 't buy himself dinner . </s>
<s> Bob wanted a sandwich . </s>	<s> He went into his kitchen . </s>
<s> Sue was moving around her bed since she couldn 't go to sleep . </s>	<s> She got up and decided to watch television . </s>
<s> She loved their dog Bob very much . </s>	<s> Sue arrived at school and went inside for class . </s>
<s> When Sue heard her song on the radio she screamed . </s>	<s> She couldn 't believe it was on . </s>
<s> He had a lot of chores to catch up on . </s>	<s> In the morning Bob was unable to get out of bed . </s>
<s> Sue was a mean person to many . </s>	<s> She hated most people in her class . </s>
<s> It had been 3 days since Sue asked her mother when they were leaving . </s>	<s> She had been told they were going home in 3 days . </s>
<s> They did everything together . </s>	<s> In college Sue began to party and get drunk every night . </s>
<s> Sue and her grandma were at church on a Sunday . </s>	<s> Sue was bored and ready to go home . </s>
<s> She almost never gave it water . </s>	<s> Eventually Sue 's plant died . </s>
<s> Bob got lost on the way to a friend 's house . </s>	<s> He turned into a gas station . </s>
<s> Bob hates driving . </s>	<s> He decided to travel this summer by bus . </s>
<s> Bob lost his job . </s>	<s> He felt terrible because he had no money . </s>
<s> Sue had a job when and decided to buy her clothes for school . </s>	<s> She told her mother she would go on her own to buy her clothes . </s>
<s> Bob and his friends started to cook . </s>	<s> Everyone was having a good time . </s>
<s> The first day of class was very hard for Bob and his dog . </s>	<s> However , they kept going to class and working hard . </s>
<s> Bob got fired from his job . </s>	<s> He needed to find a new one . </s>
<s> She made sure to get a bunch of great stuff . </s>	<s> Sue put in chocolate and other candy . </s>
<s> Sue 's mom needs to go to the doctor . </s>	<s> She called Sue to come drive her . </s>
<s> Sue ate some pizza last night . </s>	<s> She thought it was delicious . </s>
<s> Bob had a problem . </s>	<s> He could not tell time . </s>
<s> Bob couldn 't wait to play baseball like his big brother . </s>	<s> He was disappointed when he went to his first practice . </s>
<s> Bob was cleaning out his garage . </s>	<s> But he noticed a bunch of old things that he didn 't want to throw away </s>
<s> It went really fast . </s>	<s> Bob drove 100 miles an hour . </s>
<s> Bob loved to read and write . </s>	<s> But his mom feared he wouldn 't make a living that way . </s>
<s> Sue was shocked and scared . </s>	<s> She immediately went to see the problem . </s>
<s> Sue was nervous to get her college letter back . </s>	<s> She was afraid she would not get in . </s>
<s> After dinner Bob ordered a bottle of wine . </s>	<s> Sue had too much to drink and could barely stand up . </s>
<s> Bobby decided to go to a gym to train . </s>	<s> After a few months , Bobby was very strong and fought the bully ! </s>
<s> Bob dreamed of wearing that ring . </s>	<s> Bob 's grandfather passed away one day . </s>
<s> Sue wanted to make one for herself . </s>	<s> So she watched as May made them . </s>
<s> He couldn 't play the guitar . </s>	<s> Bob signed up for guitar lessons . </s>
<s> Sue went to the mall to shop for a new shirt . </s>	<s> While walking through the mall she noticed this nice shirt . </s>
<s> Sue never flew a kite before . </s>	<s> Sue 's friend Bob was going to show her how . </s>
<s> Bob was at the hotel last night . </s>	<s> He needed ice for his drinks . </s>
<s> Bob went with his family to the community pool . </s>	<s> When Bob was walking around the pool , he fell into the deep end . </s>
<s> Bob 's grandma loved to cook . </s>	<s> She spent a lot of time in her kitchen . </s>
<s> Bob caught the man on camera . </s>	<s> The man was arrested by the police ! </s>
<s> Sue was sitting in the living room watching television . </s>	<s> Her mother approached her . </s>
<s> Bob was losing every game that he was playing . </s>	<s> His friends made fun of him for losing . </s>
<s> But Sue decided to train outside anyway . </s>	<s> Sue became sick . </s>
<s> Bob bought a new truck . </s>	<s> He decided to take it off road . </s>
<s> Bob decided to try to break the record . </s>	<s> At first , he was doing really well . </s>
<s> He and his friend Bob waited in a long line . </s>	<s> But when they finally go on , the wait was worth it ! </s>
<s> He asked his father for the money . </s>	<s> His father moved Bob into his house and said to get it together . </s>
<s> Bob was late for his football game . </s>	<s> His brother was driving him . </s>
<s> Bob was feeling tired one night . </s>	<s> So he made coffee for himself . </s>
<s> Bob had just started his first job . </s>	<s> He got the job to save up for a video game . </s>
<s> Bob liked cookies . </s>	<s> However he only liked when his mother made them . </s>
<s> No one had ever seen Bob get mad before . </s>	<s> Then one day his sister poured water over his head as a joke . </s>
<s> Tami knew them and could talk to them now . </s>	<s> But Sue would never go to speak with them when Tami was around . </s>
<s> But her mother hadn 't arrived at the time she said she would . </s>	<s> When Sue tried to call her , there was no answer . </s>
<s> It was Sue 's first day of school tomorrow and she needed clothes . </s>	<s> She decided to take a trip to the local mall to pick up some things . </s>
<s> Bob had been dating Sue for three Year 's . </s>	<s> He proposed one night during dinner . </s>
<s> But Bob was sure he found love when he met Sue . </s>	<s> They were friends less than one month when Bob bought her a laptop . </s>
<s> Sue went to her grandparents after school . </s>	<s> She was always bored when she was there . </s>
<s> Bob noticed he hadn 't received mail for a few days . </s>	<s> He checked everyday for the next week and he saw nothing . </s>
<s> She realized she was pregnant and told Bob and he was so happy . </s>	<s> Sue and Bob couldn 't wait to be parents and have their baby . </s>
<s> Sue was so happy . </s>	<s> She went in the kitchen and ate many of them . </s>
<s> Bob was very nervous to ask Tina out on a date . </s>	<s> Bob had liked Tina for months now , but they never really spoke . </s>
<s> Sue and her siblings were in the garage . </s>	<s> Her little sister needed to use the bathroom . </s>
<s> Sue needed a better paying job . </s>	<s> She applied at a bank near her home . </s>
<s> Bob is not the best at math . </s>	<s> A math test was coming up . </s>
<s> Sue studied all night for her exam next week . </s>	<s> Her friends asked her to go to a party the night before the exam . </s>
<s> Sue wanted to go ice skating . </s>	<s> She had never tried it . </s>
<s> Sue found out that the band was going to be playing in their town . </s>	<s> They had a yard sale of their stuff to raise money . </s>
<s> Bob had a big test coming up . </s>	<s> He needed time to study . </s>
<s> The next night however , another person asked her out . </s>	<s> Sue then felt better . </s>
<s> Sue is tired of the boring white color her room is painted . </s>	<s> She decides she wants to choose a new color . </s>
<s> It was Sue 's first day of college . </s>	<s> She was very nervous and thought she would make no friends . </s>
<s> Bob got a job at the local burger place . </s>	<s> He was embarrassed to tell his friends he worked there . </s>
<s> Bob asked he if could play . </s>	<s> But the person refused . </s>
<s> Sue was at her grandparents with her family . </s>	<s> The house was small and there were too many people there . </s>
<s> Bob lost all the weight he wanted to lose . </s>	<s> All of his friends are proud of Bob . </s>
<s> Her mother told her to keep her hands out of her hair . </s>	<s> But Sue played in her hair all day long . </s>
<s> Bob had an important job interview . </s>	<s> He did not have a suit for his interview . </s>
<s> Sue suggested they walk past the block . </s>	<s> Sue decided she wanted to walk down the block . </s>
<s> Bob had a black dog . </s>	<s> Bob 's dog liked to eat grass . </s>
<s> In the end everyone got together and threw him a birthday party . </s>	<s> Bob was so grateful for his friends and family . </s>
